Latitude,Longitude,MedInc
37.72,-122.16,2.875
38.09,-121.26,2.0625
37.9,-122.27,5.6228
34.06,-118.21,2.3611
37.29,-121.9,6.6331
33.84,-117.88,3.5893
33.74,-117.93,3.3017
34.02,-118.16,1.9688
33.94,-118.36,2.3125
34.22,-118.88,5.756
34.09,-118.18,3.3785
32.73,-116.98,5.0864
37.97,-121.17,3.6389
34.11,-117.89,4.5221
38.25,-120.37,2.5352
37.76,-122.47,3.2679
37.35,-122.03,3.5154
36.32,-119.28,3.7404
32.81,-117.04,6.5412
37.76,-122.43,3.8261
33.88,-116.36,1.7844
33.73,-118.28,2.1935
33.64,-117.87,10.2849
36.74,-119.78,2.5045
36.98,-121.94,3.0905
34.14,-118.12,3.1033
37.29,-121.83,4.2589
38.91,-121.06,2.5373
34.05,-118.38,3.238
37.76,-122.49,4.3977
33.01,-116.84,5.4155
34.06,-117.27,2.025
38.56,-121.42,1.3571
37.92,-122.31,2.8456
36.83,-119.84,6.8645
32.96,-117.05,4.8295
37.83,-122.27,2.7303
34.07,-117.73,2.2596
41.28,-122.45,3.4519
33.96,-118.25,1.6585
33.72,-117.76,7.9739
40.58,-122.38,1.8375
38.68,-121.17,3.0
39.13,-123.23,3.8958
33.89,-117.92,5.4716
38.21,-122.63,6.2034
38.0,-122.05,3.7333
37.76,-122.2,1.75
33.8,-117.94,4.9429
34.15,-118.43,3.7125
34.05,-118.47,3.5909
34.06,-118.34,3.4812
37.54,-122.32,5.0774
34.45,-117.44,3.5167
38.56,-121.33,3.3110000000000004
33.51,-116.01,1.7344
34.0,-118.4,5.444
34.29,-119.3,1.9286
37.43,-122.21,8.6963
33.84,-118.34,5.269
38.53,-122.78,4.2716
38.41,-122.78,2.5917
33.86,-118.06,5.0778
33.92,-118.41,4.5729
37.13,-118.94,4.1563
32.63,-117.17,3.5357
33.9,-117.57,3.5525
38.21,-121.15,4.0365
34.07,-117.62,2.5677
38.66,-121.32,5.078
38.31,-122.49,3.25
37.88,-121.38,2.6842
33.98,-118.25,2.5637
34.06,-117.24,3.2604
37.57,-122.05,6.1047
39.93,-120.95,2.8125
33.94,-118.35,2.5547
35.51,-119.27,3.2279
36.31,-119.29,3.0972
34.45,-119.79,5.8635
38.03,-121.88,4.1111
32.93,-117.12,5.3625
38.09,-122.11,2.3929
37.69,-122.08,3.3021
38.65,-121.3,4.5278
35.13,-120.63,1.7878
38.29,-120.27,3.3542
37.75,-122.43,4.875
38.0,-122.25,6.5006
36.6,-119.46,3.9844
38.01,-122.59,6.1724
34.05,-118.12,3.6625
33.8,-117.99,3.975
35.33,-119.01,1.5429
34.02,-118.17,2.3077
36.82,-119.78,3.625
33.84,-118.17,2.7260000000000004
37.95,-122.09,6.0265
37.0,-121.94,4.1587
33.85,-118.05,6.1737
34.05,-118.04,2.6579
38.53,-121.51,4.25
38.44,-122.69,3.8583
34.09,-118.33,2.1403
38.01,-121.24,2.4342
34.06,-118.3,1.7896
35.42,-119.08,5.5261
33.98,-117.98,6.2217
37.72,-122.4,4.2727
34.01,-118.43,5.3403
39.63,-120.73,3.8826
35.65,-118.87,3.4792
34.16,-118.08,4.5461
33.04,-117.24,3.212
34.71,-118.15,3.5625
34.82,-118.93,3.5
35.76,-119.14,2.5625
36.71,-119.75,1.4577
33.8,-118.32,3.1648
33.84,-118.14,4.575
32.74,-117.21,2.2982
33.48,-117.7,6.3579
37.36,-121.98,4.6719
37.81,-121.95,9.0776
34.06,-118.26,1.4886
34.09,-117.66,3.6667
37.78,-122.44,2.8654
34.2,-118.87,7.001
37.3,-121.99,5.1483
34.39,-117.31,3.7917
37.38,-121.87,4.5187
33.95,-118.09,3.5583
36.93,-121.67,2.1875
36.32,-119.33,2.5
37.84,-122.27,1.7969
37.72,-122.14,3.5156
38.56,-121.46,2.9191
34.93,-120.43,3.285
33.79,-117.81,3.75
33.92,-118.02,3.7969
38.49,-121.49,2.735
32.59,-117.12,2.6724
36.82,-119.82,5.2809
37.8,-122.41,1.8295
34.34,-119.08,2.7593
37.51,-120.85,2.2292
33.96,-118.12,4.8523
34.02,-118.26,1.5652
40.98,-120.38,1.6833
33.99,-118.08,3.6196
33.97,-117.29,4.6667
36.67,-121.63,2.5263
40.55,-122.41,3.0954
33.0,-117.31,6.8443
33.53,-116.12,1.654
37.69,-121.0,3.4079
37.54,-121.97,4.6349
33.89,-118.35,3.0833
33.96,-118.28,1.6156
33.82,-118.36,6.1359
34.28,-118.51,5.4065
35.87,-120.13,2.375
37.94,-122.31,3.8343
33.64,-117.75,5.5342
32.86,-117.25,7.2821
34.02,-117.08,3.3365
32.76,-117.09,3.5481
34.48,-117.15,2.125
37.66,-122.53,5.4694
37.76,-122.23,5.75
34.07,-118.24,1.6136
34.11,-118.26,3.5673
34.02,-117.03,4.1361
32.75,-117.12,1.9886
34.05,-117.68,2.5395
34.05,-117.27,3.1607
36.15,-119.74,2.4688
34.71,-120.46,4.9292
34.04,-117.9,4.5554
33.99,-118.29,2.0542
33.03,-117.07,6.8099
37.26,-121.96,1.8542
39.72,-121.82,1.5064
37.57,-122.04,5.2879
33.7,-116.22,3.2833
34.04,-117.7,3.5954
38.66,-121.37,2.4574
37.27,-122.0,5.7876
36.8,-119.8,6.3359
39.15,-123.19,2.6012
34.41,-117.31,1.5288
35.36,-119.05,3.3261
33.95,-118.26,1.6389
34.11,-118.04,7.1885
33.93,-118.18,2.4297
38.12,-122.24,4.2902
37.86,-122.27,3.15
34.01,-118.17,3.0225
33.47,-117.7,3.5915
37.4,-122.2,8.2782
34.21,-118.41,5.35
38.43,-122.58,3.9375
35.14,-119.47,3.9929
37.38,-121.83,4.5533
34.08,-117.99,2.8906
37.61,-120.97,1.871
33.9,-118.13,3.9038
34.27,-118.35,6.2037
34.11,-118.11,6.7099
34.14,-118.42,4.0439
32.58,-117.13,2.3603
33.21,-117.24,2.1875
37.68,-120.97,3.3368
32.8,-117.2,4.2417
33.96,-118.42,5.0714
32.75,-117.17,3.654
36.97,-119.85,4.475
36.9,-121.71,4.6125
33.96,-118.27,1.0208
35.49,-120.66,2.8285
38.79,-123.01,3.2546
37.69,-122.47,4.875
34.1,-117.72,3.1477
38.01,-121.32,2.6765
37.71,-122.16,4.5553
37.54,-121.99,5.3283
33.77,-117.89,4.4732
39.13,-121.61,1.6823
33.98,-118.17,2.9844
35.32,-120.84,3.4762
34.15,-117.83,8.0683
33.98,-118.05,2.8311
33.77,-118.03,5.8053
33.92,-117.47,3.6583
37.77,-122.25,2.975
33.78,-116.47,3.3162
34.12,-118.07,4.1136
33.55,-117.79,3.821
36.23,-119.14,2.5875
35.19,-120.81,3.7635
37.11,-120.31,2.4054
37.75,-121.43,2.75
36.22,-119.08,3.0324
38.17,-122.51,3.6392
33.88,-118.38,5.2999
34.29,-119.17,3.2917
32.71,-117.06,2.8964
40.26,-122.2,3.1908
37.62,-122.04,3.2857
33.74,-117.0,2.1103
33.63,-117.71,5.8399
38.66,-121.35,2.5556
38.58,-121.31,2.5035
37.84,-122.28,1.9274
33.88,-118.12,3.0795
34.18,-118.09,10.2289
33.8,-117.96,4.425
37.99,-122.47,7.494
37.95,-121.28,1.1094
37.66,-122.1,3.0489
37.33,-121.99,4.8365
37.96,-121.34,3.0354
37.45,-122.13,6.7257
34.06,-117.19,1.4480000000000002
37.97,-121.81,6.4753
37.87,-121.97,13.4883
37.36,-122.08,8.2266
37.48,-120.89,2.9135
34.15,-118.41,6.082999999999999
33.86,-116.08,2.425
33.99,-117.44,4.5625
33.79,-118.2,2.9514
38.38,-122.0,6.0704
38.67,-121.27,2.5199
34.02,-118.42,3.6488
38.72,-121.25,4.485
33.84,-117.97,2.8348
37.69,-121.03,3.8065
34.29,-118.73,7.355
37.52,-122.3,5.5902
38.5,-121.53,6.4667
37.81,-122.24,6.8591
37.76,-122.24,3.6719
34.02,-117.42,4.2321
34.09,-118.13,2.7816
32.7,-117.12,1.1681
33.0,-117.24,7.5975
33.06,-117.27,3.197
32.85,-117.26,8.2374
34.01,-118.1,2.66
37.3,-122.02,6.7123
38.0,-122.28,3.4471
33.49,-117.12,3.9963
36.73,-119.74,2.3269
32.58,-117.11,2.4213
37.79,-122.44,3.6812
33.88,-118.26,5.5591
34.01,-118.36,6.5044
33.73,-116.23,2.8648
37.32,-122.03,5.6511
36.66,-119.6,1.6094
34.0,-118.3,1.6875
33.91,-117.91,3.6106
34.71,-117.96,3.46
33.97,-117.38,2.6895
38.64,-121.37,4.6111
37.43,-121.88,3.3884
34.06,-117.7,2.9107
35.62,-117.68,2.1458
38.7,-121.32,3.0703
39.52,-121.58,1.9956
34.09,-118.17,2.2348
33.04,-117.27,3.55
33.62,-117.92,5.2416
34.0,-118.42,3.9798
38.44,-121.27,5.8831
33.92,-118.37,4.8611
33.98,-118.32,2.2396
33.93,-116.44,1.6849
33.93,-118.1,3.1397
38.64,-121.36,5.5632
34.2,-118.51,4.1806
33.61,-117.9,4.0764
37.43,-122.21,9.7796
34.04,-118.12,5.9214
33.96,-118.26,1.7167
32.81,-117.02,4.0656
36.81,-119.79,4.25
38.25,-122.63,3.7115
34.14,-117.9,3.3043
33.81,-118.06,5.4216
37.49,-122.23,2.3333
33.77,-117.88,6.9737
33.18,-117.28,6.2096
36.21,-119.09,1.9861
41.12,-120.96,2.5
37.78,-122.43,2.9792
33.8,-118.34,5.0814
37.99,-122.49,6.994
33.94,-118.05,1.9453
34.91,-120.42,3.2135
37.83,-122.27,1.375
34.13,-117.22,2.7011
37.45,-122.26,5.9285
33.98,-118.22,2.6548
34.22,-118.4,3.6591
33.92,-117.89,2.3935
32.73,-116.91,6.4745
40.77,-121.86,2.503
34.86,-120.4,2.0508
37.37,-122.11,10.3329
35.35,-119.02,2.2407
37.46,-122.22,4.3214
36.32,-119.34,3.925
34.12,-119.21,4.3427
34.05,-118.44,4.1141
40.86,-124.09,1.1742
37.69,-122.08,3.3478
33.86,-118.35,4.3859
34.1,-118.34,1.8209
33.93,-118.23,1.4861
37.3,-121.89,5.0662
37.32,-121.95,4.6304
37.7,-122.48,3.049
33.98,-118.28,1.9564
32.64,-117.09,2.507
37.74,-122.4,2.59
37.34,-121.96,5.3873
37.81,-122.28,0.8075
37.71,-122.17,3.244
37.38,-121.95,3.1812
34.11,-117.83,4.9844
33.9,-118.3,2.9559
35.91,-120.51,5.3245
34.66,-120.11,5.3154
34.2,-118.15,3.7932
36.35,-119.41,2.2222
34.02,-118.47,2.0745
37.64,-122.08,3.142
41.72,-122.65,1.8533
38.73,-120.78,2.9844
37.77,-122.25,3.2685
38.1,-122.49,4.9286
37.8,-122.24,2.5238
35.37,-118.91,3.3462
34.07,-118.11,2.3393
39.12,-121.57,2.08
37.83,-122.03,9.8708
33.99,-118.09,3.692
36.35,-119.42,1.6645
38.02,-121.87,3.1389
34.14,-118.49,10.6796
32.83,-116.97,2.949
38.16,-122.26,4.0337
35.41,-120.87,3.0187
37.23,-121.89,8.19
37.73,-121.43,2.9955
34.16,-118.4,4.2989
38.57,-121.46,3.1484
38.43,-122.59,3.4561
37.47,-122.15,5.6407
35.23,-115.75,2.5333
34.9,-117.16,2.7305
37.37,-121.55,3.6964
33.82,-117.78,9.1808
33.84,-117.98,4.6042
37.46,-121.89,10.3798
32.73,-117.07,2.6452
33.79,-118.25,2.375
33.72,-118.04,4.7821
36.98,-122.02,2.1734
36.67,-121.64,3.0197
39.75,-121.0,2.5893
34.0,-118.43,3.3995
32.75,-116.91,4.7813
37.93,-122.37,1.75
34.02,-118.34,2.5156
32.77,-117.2,3.2679
33.8,-117.98,5.4876
32.57,-117.08,2.25
35.36,-119.04,3.0435
39.53,-122.2,2.3566
34.09,-118.32,2.0557
33.8,-118.07,7.1221
34.07,-117.97,3.2
32.58,-117.1,4.8646
34.14,-118.15,1.625
33.65,-117.6,6.2464
33.8,-118.34,5.0951
37.61,-122.47,5.4364
33.67,-118.0,4.8125
37.31,-121.86,2.2259
36.8,-119.78,1.8514
34.05,-118.44,4.8618
33.34,-117.17,2.7986
37.97,-122.53,2.5125
38.35,-122.7,1.6033
37.55,-122.31,3.25
34.07,-117.34,2.0461
34.02,-118.49,4.1365
37.79,-122.43,2.6782
33.83,-117.97,4.0185
37.98,-121.84,5.2699
34.49,-117.34,3.2941
34.01,-118.25,1.0898
33.75,-118.42,8.2831
33.76,-118.19,4.6629
38.73,-122.95,2.9792
34.3,-118.43,3.6023
34.13,-117.98,4.0083
38.39,-122.82,4.7422
37.43,-122.43,4.8405
36.75,-119.8,1.5273
34.62,-120.09,5.5194
33.88,-118.37,5.5335
32.66,-117.12,1.125
34.06,-118.04,3.1875
37.94,-122.34,2.7391
33.84,-117.81,10.5981
36.97,-120.07,1.5662
33.79,-118.29,3.3427
34.18,-118.41,4.7171
36.7,-119.63,3.0833
33.86,-117.93,4.5774
34.04,-117.73,3.15
34.4,-116.94,2.1339
33.63,-114.58,3.3438
37.57,-122.48,4.5556
34.03,-118.18,2.0764
33.98,-117.76,6.7172
33.89,-117.52,5.1695
38.53,-121.45,1.7714
34.13,-117.62,5.1261
35.11,-120.62,2.0292
33.84,-118.14,4.4286
33.88,-118.4,7.5
38.0,-122.02,4.6375
32.69,-117.07,4.0921
38.58,-121.22,2.233
34.08,-118.16,3.2031
33.65,-117.93,2.75
34.21,-118.62,6.1074
37.45,-122.19,5.1032
33.95,-118.3,3.1346
33.99,-117.94,4.9932
32.81,-115.38,1.8958
36.97,-121.94,2.5172
33.89,-117.89,13.1107
34.09,-118.14,2.85
37.3,-121.92,3.6053
36.81,-119.7,2.7159
37.36,-118.42,1.7388
32.83,-117.01,3.3067
38.03,-122.56,6.5249
34.02,-117.62,5.0431
34.2,-118.15,4.5
38.1,-121.28,2.5556
34.15,-119.18,2.4167
33.52,-117.12,4.5841
37.87,-122.25,0.949
37.67,-121.77,5.7907
33.79,-118.26,3.5488
37.99,-121.29,1.5152
33.46,-117.74,4.89
38.47,-121.44,3.3608
37.23,-121.81,5.3157
38.34,-121.99,4.2137
38.37,-122.69,4.8233
37.05,-122.03,3.9728
37.73,-122.06,7.0568
37.74,-121.43,1.6937
33.81,-118.12,5.0447
34.05,-117.49,3.9464
38.11,-122.24,2.3241
34.03,-118.36,2.0879
37.35,-121.8,5.614
37.32,-121.88,2.6386
38.15,-121.29,4.8787
33.86,-118.13,3.5833
37.92,-122.53,5.5379
34.12,-117.91,4.1944
38.64,-121.28,3.6298
37.73,-122.44,4.7813
34.07,-118.6,4.625
37.31,-122.05,9.2298
34.2,-118.32,3.9866
36.92,-121.75,2.4615
33.12,-117.1,0.813
34.13,-118.25,2.5417
33.74,-117.95,5.9838
37.71,-122.41,3.495
34.05,-118.35,2.6781
36.85,-119.74,3.9032
34.08,-117.41,3.5655
38.58,-121.56,1.9426
39.27,-121.23,3.3603
32.69,-117.07,3.4609
38.63,-121.32,3.0348
34.19,-118.32,3.0179
38.84,-121.14,4.2143
37.37,-122.02,4.2782
38.52,-121.48,2.9911
38.54,-121.46,1.5292
34.04,-118.2,1.6888
37.68,-122.15,4.3864
34.1,-118.22,4.0469
38.61,-121.36,5.0492
36.69,-119.58,1.9766
33.95,-118.27,2.3365
37.54,-122.31,4.163
34.18,-119.2,4.2212
36.79,-119.83,3.3272
33.76,-117.82,6.5308
32.74,-117.25,2.6962
34.46,-119.19,6.6257
37.27,-121.99,5.9658
37.76,-120.86,3.0917
33.79,-117.85,3.4234
37.75,-122.42,2.9052
34.2,-118.52,2.6437
38.94,-119.93,2.4917
36.64,-118.05,2.0357
37.35,-121.8,5.2297
33.98,-118.07,3.9688
34.28,-119.16,4.763
33.95,-118.23,0.9166
33.2,-117.28,4.3428
37.72,-122.46,3.3208
34.09,-118.36,2.9643
38.43,-122.75,2.6667
41.88,-123.83,3.13
33.87,-117.95,4.285
36.8,-119.72,2.625
37.67,-120.93,3.3844
36.2,-119.35,1.7462
38.01,-121.79,3.1728
38.94,-120.72,3.7625
33.77,-118.2,2.225
37.63,-122.1,3.7895
34.28,-118.35,4.6944
34.71,-118.16,4.1719
33.91,-118.27,2.625
32.76,-116.97,6.1768
33.11,-117.11,2.2875
34.21,-118.48,3.3864
34.04,-118.3,1.7225
34.09,-117.68,2.9812
34.29,-118.44,4.6864
34.0,-118.35,6.939
37.68,-122.08,3.5295
34.1,-117.98,3.7727
36.79,-119.79,1.5122
33.93,-118.2,3.5313
34.1,-118.33,1.625
33.95,-118.3,1.5898
36.68,-119.73,1.7986
33.98,-117.9,3.253
33.66,-117.82,6.4967
33.71,-117.95,6.1092
33.79,-116.96,2.0135
34.29,-118.71,5.2067
37.89,-122.07,4.3864
37.77,-122.24,2.3882
38.61,-121.35,2.5511
36.62,-121.93,4.0313
38.57,-122.26,2.1979
33.81,-118.44,5.0106
38.65,-121.43,3.1696
37.93,-122.37,0.8641
32.79,-117.17,2.2663
37.8,-121.29,3.7292
34.05,-117.75,1.9718
37.26,-121.88,3.8047
34.19,-118.58,2.85
34.04,-118.14,2.6146
38.67,-121.21,4.1071
37.87,-122.26,1.1859
34.13,-118.07,3.301
38.57,-121.92,1.9327
33.59,-117.66,7.5791
33.9,-118.3,3.6
39.5,-121.57,1.5714
38.06,-122.32,5.0969
34.18,-118.38,2.5603
36.86,-119.98,3.0234
35.39,-118.98,1.1875
37.7,-122.47,4.5341
35.48,-120.65,3.225
33.19,-115.46,1.0
35.35,-119.06,2.575
37.35,-121.99,4.5427
37.35,-122.08,10.3591
33.9,-118.29,4.4636
32.75,-117.25,1.7622
37.91,-122.35,4.2895
33.83,-117.95,4.9394
34.02,-118.25,2.1944
37.33,-121.99,3.9417
33.64,-117.19,3.235
34.14,-117.66,6.9418
37.08,-120.85,4.1779
33.84,-118.1,5.1836
38.89,-120.81,2.9444
34.31,-118.45,4.4773
33.79,-117.85,2.4688
38.27,-122.03,2.7284
33.13,-117.07,2.1786
33.95,-118.04,3.8214
37.68,-122.15,4.2841
37.53,-122.3,5.3261
40.47,-122.31,2.3594
40.57,-122.36,2.184
35.37,-118.95,1.6728
34.12,-117.21,3.6853
33.93,-117.98,6.2924
34.04,-118.18,2.7880000000000003
38.1,-122.22,3.4559
37.57,-120.98,2.6406
37.89,-122.29,3.4732
39.33,-120.17,0.9283
34.41,-117.32,4.2891
36.85,-119.77,5.9897
33.77,-118.18,2.3523
33.94,-117.48,2.7813
33.57,-114.57,1.925
39.21,-123.19,3.5917
33.25,-117.32,4.85
38.13,-121.27,2.1979
40.4,-122.76,2.125
36.6,-121.9,2.4663
34.28,-118.49,6.8695
34.0,-118.25,1.3030000000000002
33.46,-117.66,5.1024
38.59,-121.37,4.775
32.57,-117.12,2.6715
33.81,-118.11,3.9722
34.18,-118.63,6.6689
40.69,-121.83,3.15
38.76,-120.6,3.0217
36.96,-122.05,4.2045
32.75,-117.28,2.2328
34.11,-118.14,5.2292
34.06,-118.11,2.3224
34.32,-118.42,4.3409
37.41,-122.09,2.8203
37.51,-120.82,4.4083
37.25,-121.85,5.4939
38.92,-121.14,4.6771
37.36,-122.08,9.281
34.35,-119.09,4.0122
33.75,-118.3,3.5056
33.51,-117.32,5.2066
33.77,-118.08,1.9074
32.66,-117.08,2.81
37.74,-122.42,2.3087
37.77,-120.85,2.4717
33.81,-117.83,2.8403
37.75,-121.44,3.4821
37.96,-121.32,3.1845
34.26,-118.79,7.2137
34.19,-118.15,3.6094
38.53,-121.52,4.2885
33.38,-117.63,5.1482
33.93,-117.41,4.0156
32.82,-117.11,4.375
34.03,-118.49,4.1827
37.96,-121.33,2.5488
37.75,-122.2,1.5809
37.85,-122.22,5.457000000000001
33.95,-117.55,5.9333
39.16,-121.0,3.2813
38.42,-122.89,5.1512
34.26,-118.31,3.0583
33.94,-116.96,1.4063
34.2,-118.56,4.0789
34.4,-118.52,5.305
37.33,-121.91,2.9853
34.6,-120.14,2.9479
37.9,-122.28,10.0825
33.8,-118.06,3.6217
40.81,-124.15,1.75
40.55,-122.06,3.5189
33.76,-118.12,7.0796
33.86,-117.56,5.2898
34.03,-118.45,4.0231
37.91,-122.29,5.5357
33.74,-116.97,1.942
32.61,-117.03,5.1538
37.26,-121.8,4.8862
35.37,-119.02,1.7213
40.63,-122.42,1.6429
38.25,-120.34,2.9821
33.88,-117.85,7.3658
34.09,-117.27,0.9838
38.29,-122.77,3.2442
34.32,-118.46,4.1514
37.71,-122.48,5.1149
33.95,-118.29,2.0917
37.38,-120.71,2.6923
33.82,-118.1,5.2155
35.4,-118.98,2.8393
33.84,-117.26,2.7232
34.43,-119.59,4.2059
34.15,-118.16,6.6031
33.77,-117.98,3.6333
34.2,-118.43,3.0221
34.23,-118.87,6.0145
35.41,-119.04,1.3587
34.01,-118.4,5.4035
38.12,-121.27,2.5587
33.1,-117.05,6.1868
36.79,-119.87,3.6522
34.22,-118.19,9.8413
37.79,-122.55,2.9201
37.75,-122.41,3.7813
34.32,-118.44,4.1724
33.69,-117.96,6.091
37.66,-121.87,5.0677
34.09,-117.3,2.1842
37.69,-122.03,6.5
40.93,-124.11,3.5076
33.99,-117.35,2.6071
37.99,-121.36,4.2589
34.09,-118.16,3.1442
32.76,-117.04,3.7368
34.18,-118.63,6.7977
33.89,-117.98,7.1425
32.77,-117.13,2.8281
37.34,-122.08,12.367
32.58,-117.04,4.0089
34.07,-118.48,8.5153
33.12,-117.08,1.8363
36.73,-119.81,2.2206
40.53,-122.41,2.037
32.71,-117.16,1.3092
33.94,-117.94,5.1084
33.65,-117.97,5.3674
34.0,-118.31,1.933
34.11,-117.85,3.1133
33.85,-117.4,5.4625
34.22,-118.51,4.3462
36.97,-120.55,2.3295
37.76,-122.4,4.4375
34.02,-118.43,3.9091
38.0,-122.26,5.2375
33.98,-118.05,4.0379
33.72,-117.28,2.1667
33.89,-118.22,2.25
37.37,-122.05,6.6085
39.14,-123.2,1.8042
33.91,-118.25,3.1111
33.79,-118.03,4.1548
36.3,-119.78,2.1681
34.06,-118.47,4.801
37.25,-121.88,2.8636
39.36,-120.15,5.6856
33.93,-117.96,3.46
37.81,-122.41,3.6728
34.03,-118.27,1.7115
33.14,-117.19,2.3267
36.86,-120.45,2.3523
37.32,-121.88,3.2806
34.18,-118.3,3.0973
40.56,-122.36,2.0258
34.02,-118.6,8.4331
37.72,-122.24,7.611000000000001
37.73,-122.17,2.1587
38.55,-121.46,1.2235
33.79,-117.86,3.1792
34.08,-117.96,2.2679
37.12,-120.27,2.9861
34.01,-117.01,4.7193
32.72,-117.13,2.4821
34.08,-117.62,4.4946
32.81,-116.94,2.136
37.64,-121.03,3.148
38.36,-122.0,2.7262
33.74,-117.97,3.599
34.25,-118.61,5.5111
34.04,-118.46,3.0069
34.16,-118.09,5.0393
38.54,-120.79,2.05
37.9,-122.71,3.115
37.76,-122.39,3.7051
34.1,-117.43,3.7011
38.6,-121.38,6.8469
32.75,-116.94,5.1221
34.11,-118.09,6.5078
33.78,-118.04,5.7705
33.75,-118.38,7.6986
34.07,-118.12,2.025
36.76,-119.78,1.75
34.47,-118.48,3.375
35.48,-120.68,2.7798
37.94,-121.49,2.2891
37.76,-122.49,5.8096
34.17,-118.64,7.7846
38.95,-121.08,2.7463
34.55,-118.08,4.5237
38.59,-121.34,5.9174
33.93,-118.34,2.2679
37.97,-121.35,3.1406
34.12,-118.04,6.5989
32.57,-117.07,2.5859
32.63,-117.07,3.455
33.79,-118.1,5.7368
37.46,-122.17,9.459
35.49,-120.69,4.1375
41.76,-124.17,2.4605
32.69,-117.03,4.6648
37.99,-121.3,2.6673
33.97,-118.26,1.4625
34.08,-117.62,3.125
38.94,-119.98,1.9018
33.78,-117.8,4.7804
33.61,-117.74,3.5625
34.14,-118.19,5.2962
33.76,-118.03,5.742000000000001
37.91,-122.29,5.1691
34.19,-118.61,4.3125
33.89,-118.23,2.1949
37.77,-122.3,2.6447
39.37,-120.1,4.5208
35.4,-118.96,3.5524
33.97,-118.28,1.9219
33.84,-117.91,2.9583
34.06,-118.41,4.1411
34.12,-117.88,5.1708
33.95,-118.08,4.8304
33.33,-116.74,2.4744
33.83,-118.28,4.5469
37.73,-122.18,2.455
33.79,-117.92,4.5739
33.93,-117.96,3.776
39.1,-122.94,2.8906
38.68,-121.37,3.1786
33.96,-118.2,2.3221
38.71,-121.25,4.3009
34.13,-118.76,6.5571
34.19,-118.33,3.138
37.89,-122.29,5.1675
38.5,-121.55,5.7621
38.53,-121.45,2.4741
33.01,-117.32,4.125
34.04,-118.38,2.0437
39.12,-121.63,3.4492
37.3,-121.96,4.0403
32.79,-117.11,3.5179
40.07,-122.19,1.9773
34.03,-117.74,3.4609
38.58,-120.88,4.0827
32.88,-116.98,4.3952
32.71,-117.06,3.8687
34.14,-118.43,10.9237
34.06,-117.74,2.8983
34.36,-119.7,4.7411
36.38,-119.69,3.3214
34.25,-118.49,4.3333
38.43,-122.74,3.0341
35.33,-119.02,2.1553
33.21,-117.26,3.0197
33.94,-118.28,1.1051
36.09,-119.45,2.0313
33.85,-118.38,4.9384
37.41,-122.07,5.7657
37.56,-122.32,3.8317
34.0,-118.35,3.25
32.79,-116.95,2.0326
33.54,-117.77,7.2217
34.05,-117.97,3.5179
37.86,-122.24,7.8521
37.86,-120.23,2.4615
37.32,-121.87,2.6818
33.98,-118.04,3.0
33.81,-117.98,3.7201
34.15,-118.45,4.5656
37.98,-122.46,12.0933
37.73,-122.24,4.5213
34.19,-118.55,3.1106
33.99,-118.28,1.275
34.19,-118.51,5.3028
37.79,-121.23,2.7734
36.62,-121.92,3.0379
37.79,-122.45,10.7097
37.75,-122.45,4.95
36.7,-119.57,3.1442
34.04,-118.47,3.5335
33.98,-118.23,2.39
33.99,-118.1,2.7202
33.93,-117.99,3.6458
37.95,-122.32,4.45
35.41,-118.96,2.947
37.71,-122.44,5.3913
37.82,-122.26,2.6104
34.18,-118.45,3.6875
34.25,-118.48,4.9688
36.81,-119.82,5.0698
37.99,-120.38,2.3571
37.96,-122.35,2.5461
33.93,-118.15,4.6583
33.99,-118.05,5.193
34.01,-118.27,1.4524
34.02,-118.15,2.7022
36.6,-119.44,2.0417
37.76,-122.5,3.8333
34.83,-118.95,2.9891
34.09,-118.37,3.2159
33.97,-118.14,2.0524
38.03,-121.3,2.505
34.25,-118.5,4.8164
33.54,-117.67,4.8906
38.34,-120.71,4.4531
38.65,-121.46,3.8125
39.27,-120.83,3.67
37.3,-121.93,2.7153
39.13,-121.57,1.5694
35.13,-119.45,2.3013
33.77,-117.79,8.5403
34.15,-118.43,7.672000000000001
34.02,-118.49,1.5132
34.12,-116.05,3.125
35.41,-118.95,3.875
38.94,-119.97,1.9667
37.97,-121.97,5.0092
37.28,-122.0,8.3605
37.32,-121.86,4.3621
34.19,-118.86,6.5474
34.08,-117.95,3.125
38.01,-121.82,3.4722
37.8,-122.42,4.038
41.46,-122.9,1.7292
33.8,-117.9,2.9231
33.87,-118.0,2.95
33.72,-117.92,5.5501
34.24,-119.03,5.687
33.95,-118.3,1.2455
33.93,-118.36,3.1656
37.39,-122.07,5.0131
34.2,-118.32,6.9909
35.11,-120.61,3.3062
34.12,-118.09,5.6152
34.02,-117.06,2.6875
38.69,-121.27,4.4489
36.06,-118.97,1.975
33.74,-118.1,4.7773
34.12,-118.19,2.4932
34.05,-118.34,3.1944
38.25,-122.05,6.2299
33.86,-117.78,6.1504
37.79,-122.25,1.6
37.31,-121.88,4.5795
33.5,-117.63,7.2013
33.99,-118.27,1.4886
37.68,-122.07,3.25
33.97,-118.39,6.5778
39.37,-123.75,3.25
37.51,-122.29,6.1004
37.78,-122.46,3.0265
34.11,-118.18,2.6591
33.99,-118.34,3.7344
34.69,-118.12,4.6417
37.87,-122.27,1.7464
38.01,-122.24,6.0102
34.71,-120.47,5.6177
34.43,-119.72,2.5694
33.98,-118.29,1.4042
34.27,-118.43,3.024
